"Name","SessionName","BeginTime","EndTime"
"Ken Rocco","2017-2018 Interim","2017-07-11T00:00:00",""
"Alethia Miller","2017-2018 Interim","2017-07-11T00:00:00",""
"Paul Siebert","2017-2018 Interim","2017-07-11T00:00:00",""
"Paul Siebert","2017-2018 Interim","2017-07-11T00:00:00",""
"Mazen Malik","2017-2018 Interim","2017-07-11T00:00:00",""
"Dae Baek","2017-2018 Interim","2017-07-11T00:00:00",""
"Kyle Easton","2017-2018 Interim","2017-07-11T00:00:00",""
"Corinne Gavette","2017-2018 Interim","2017-07-11T00:00:00",""
"sfr exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"Mazen Malik","2017-2018 Interim","2017-07-11T00:00:00",""
"Chris Allanach","2017-2018 Interim","2017-07-11T00:00:00",""
"Dae Baek","2017-2018 Interim","2017-07-11T00:00:00",""
"Kyle Easton","2017-2018 Interim","2017-07-11T00:00:00",""
"Corinne Gavette","2017-2018 Interim","2017-07-11T00:00:00",""
"hrev exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"Ken Rocco","2017-2018 Interim","2017-07-11T00:00:00",""
"Erin Seiler","2017-2018 Interim","2017-07-11T00:00:00",""
"Samantha Koopman","2017-2018 Interim","2017-07-11T00:00:00",""
"Ken Rocco","2017-2018 Interim","2017-07-11T00:00:00",""
"Paul Siebert","2017-2018 Interim","2017-07-11T00:00:00",""
"Ken Rocco","2017-2018 Interim","2017-07-11T00:00:00",""
"Ken Rocco","2017-2018 Interim","2017-07-11T00:00:00",""
"hed exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"Paul Siebert","2017-2018 Interim","2017-07-11T00:00:00",""
"Isabel Hernandez","2017-2018 Interim","2017-07-11T00:00:00",""
"Mike Reiley","2017-2018 Interim","2017-07-11T00:00:00",""
"Kristi Arrington","2017-2018 Interim","2017-07-11T00:00:00",""
"sjud exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"srules exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"C. Ross","2017-2018 Interim","2017-07-11T00:00:00",""
"Isabel Hernandez","2017-2018 Interim","2017-07-11T00:00:00",""
"svep exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"Debra Maryanov","2017-2018 Interim","2017-07-11T00:00:00",""
"swf exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"sbt exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"Christopher Reinhart","2017-2018 Interim","2017-07-11T00:00:00",""
"Patsy Wood","2017-2018 Interim","2017-07-11T00:00:00",""
"Daron Hill","2017-2018 Interim","2017-07-11T00:00:00",""
"Dexter Johnson","2017-2018 Interim","2017-07-11T00:00:00",""
"Sione Filimoehala","2017-2018 Interim","2017-07-11T00:00:00",""
"hvet exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"Beth Reiley","2017-2018 Interim","2017-07-11T00:00:00",""
"shs exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"shc exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"Mike Reiley","2017-2018 Interim","2017-07-11T00:00:00",""
"Isabel Hernandez","2017-2018 Interim","2017-07-11T00:00:00",""
"Oliver Droppers","2017-2018 Interim","2017-07-11T00:00:00",""
"hhc exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"hhs exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"Channa Newell","2017-2018 Interim","2017-07-11T00:00:00",""
"Mike Reiley","2017-2018 Interim","2017-07-11T00:00:00",""
"Kristi Arrington","2017-2018 Interim","2017-07-11T00:00:00",""
"hjud exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"Samantha Koopman","2017-2018 Interim","2017-07-11T00:00:00",""
"hee exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"Patrick Brennan","2017-2018 Interim","2017-07-11T00:00:00",""
"htp exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"hhewd exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"sed exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"Beth Patrino","2017-2018 Interim","2017-07-11T00:00:00",""
"Shelley Raszka","2017-2018 Interim","2017-07-11T00:00:00",""
"senr exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"C. Ross","2017-2018 Interim","2017-07-11T00:00:00",""
"hrules exhibit email","2017-2018 Interim","2017-07-11T00:00:00",""
"Julie Neburka","2018 Regular Session","2018-02-05T00:00:00",""
"Eric Sorenson","2018 Regular Session","2018-02-05T00:00:00",""
"Michael Graham","2018 Regular Session","2018-02-05T00:00:00",""
"Michael Graham","2018 Regular Session","2018-02-05T00:00:00",""
"Doug Wilson","2018 Regular Session","2018-02-05T00:00:00",""
"Eric Sorenson","2018 Regular Session","2018-02-05T00:00:00",""
"John Borden","2018 Regular Session","2018-02-05T00:00:00",""
"Linda Ames","2018 Regular Session","2018-02-05T00:00:00",""
"svep exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"swf exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Debbie Malone","2018 Regular Session","2018-02-05T00:00:00",""
"Debra Maryanov","2018 Regular Session","2018-02-05T00:00:00",""
"Isabel Hernandez","2018 Regular Session","2018-02-05T00:00:00",""
"C. Ross","2018 Regular Session","2018-02-05T00:00:00",""
"srules exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Lisa Rybloom","2018 Regular Session","2018-02-05T00:00:00",""
"Matt Stayner","2018 Regular Session","2018-02-05T00:00:00",""
"Ken Rocco","2018 Regular Session","2018-02-05T00:00:00",""
"Eric Sorenson","2018 Regular Session","2018-02-05T00:00:00",""
"Janice Cain","2018 Regular Session","2018-02-05T00:00:00",""
"Michael Graham","2018 Regular Session","2018-02-05T00:00:00",""
"Mike Reiley","2018 Regular Session","2018-02-05T00:00:00",""
"Caitlin McRae","2018 Regular Session","2018-02-05T00:00:00",""
"Patsy Wood","2018 Regular Session","2018-02-05T00:00:00",""
"Cameron Miles","2018 Regular Session","2018-02-05T00:00:00",""
"Katherine Davis","2018 Regular Session","2018-02-05T00:00:00",""
"Jessica Daly","2018 Regular Session","2018-02-05T00:00:00",""
"Matthew Tenney","2018 Regular Session","2018-02-05T00:00:00",""
"Jaime Hamre","2018 Regular Session","2018-02-05T00:00:00",""
"Matthew DeRosa","2018 Regular Session","2018-02-05T00:00:00",""
"Jessica Mastrogiorgio","2018 Regular Session","2018-02-05T00:00:00",""
"Josh Nasbe","2018 Regular Session","2018-02-05T00:00:00",""
"Michael Graham","2018 Regular Session","2018-02-05T00:00:00",""
"Theresa McHugh","2018 Regular Session","2018-02-05T00:00:00",""
"Lynn Buchanan","2018 Regular Session","2018-02-05T00:00:00",""
"Sean McSpaden","2018 Regular Session","2018-02-05T00:00:00",""
"Eric Sorenson","2018 Regular Session","2018-02-05T00:00:00",""
"Amanda Beitel","2018 Regular Session","2018-02-05T00:00:00",""
"Steve Bender","2018 Regular Session","2018-02-05T00:00:00",""
"sjud exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Mike Reiley","2018 Regular Session","2018-02-05T00:00:00",""
"Lisa Rybloom","2018 Regular Session","2018-02-05T00:00:00",""
"Maia Daniel","2018 Regular Session","2018-02-05T00:00:00",""
"hecdt exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Christopher Reinhart","2018 Regular Session","2018-02-05T00:00:00",""
"Corey Rosenberg","2018 Regular Session","2018-02-05T00:00:00",""
"hecfs exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Alethia Miller","2018 Regular Session","2018-02-05T00:00:00",""
"Matthew Perreault","2018 Regular Session","2018-02-05T00:00:00",""
"hed exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Beth Reiley","2018 Regular Session","2018-02-05T00:00:00",""
"Anne May","2018 Regular Session","2018-02-05T00:00:00",""
"hee exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Oliver Droppers","2018 Regular Session","2018-02-05T00:00:00",""
"hhc exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Laura Kentnesse","2018 Regular Session","2018-02-05T00:00:00",""
"Cassandra Soucy","2018 Regular Session","2018-02-05T00:00:00",""
"Danielle Ross","2018 Regular Session","2018-02-05T00:00:00",""
"hhs exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Josh Nasbe","2018 Regular Session","2018-02-05T00:00:00",""
"Channa Newell","2018 Regular Session","2018-02-05T00:00:00",""
"Melissa Leoni","2018 Regular Session","2018-02-05T00:00:00",""
"sfr exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Austin Anderson","2018 Regular Session","2018-02-05T00:00:00",""
"Corinne Gavette","2018 Regular Session","2018-02-05T00:00:00",""
"Jamie Hinsz","2018 Regular Session","2018-02-05T00:00:00",""
"Christopher Reinhart","2018 Regular Session","2018-02-05T00:00:00",""
"Patsy Wood","2018 Regular Session","2018-02-05T00:00:00",""
"hcond exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Jan Nordlund","2018 Regular Session","2018-02-05T00:00:00",""
"Laura Kentnesse","2018 Regular Session","2018-02-05T00:00:00",""
"Kristi Arrington","2018 Regular Session","2018-02-05T00:00:00",""
"Chris Allanach","2018 Regular Session","2018-02-05T00:00:00",""
"Mazen Malik","2018 Regular Session","2018-02-05T00:00:00",""
"Whitney Perez","2018 Regular Session","2018-02-05T00:00:00",""
"Dae Baek","2018 Regular Session","2018-02-05T00:00:00",""
"Jaime McGovern","2018 Regular Session","2018-02-05T00:00:00",""
"Corinne Gavette","2018 Regular Session","2018-02-05T00:00:00",""
"Edward Klein","2018 Regular Session","2018-02-05T00:00:00",""
"hrev exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Chris Allanach","2018 Regular Session","2018-02-05T00:00:00",""
"Mazen Malik","2018 Regular Session","2018-02-05T00:00:00",""
"Dae Baek","2018 Regular Session","2018-02-05T00:00:00",""
"Kyle Easton","2018 Regular Session","2018-02-05T00:00:00",""
"Jaime McGovern","2018 Regular Session","2018-02-05T00:00:00",""
"Kyle Easton","2018 Regular Session","2018-02-05T00:00:00",""
"Kristi Arrington","2018 Regular Session","2018-02-05T00:00:00",""
"hagnr exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Adam Crawford","2018 Regular Session","2018-02-05T00:00:00",""
"Christopher Reinhart","2018 Regular Session","2018-02-05T00:00:00",""
"Patsy Wood","2018 Regular Session","2018-02-05T00:00:00",""
"jlpr exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Kayla Byers","2018 Regular Session","2018-02-05T00:00:00",""
"Maia Daniel","2018 Regular Session","2018-02-05T00:00:00",""
"sbt exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Christopher Reinhart","2018 Regular Session","2018-02-05T00:00:00",""
"Patsy Wood","2018 Regular Session","2018-02-05T00:00:00",""
"scond exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Lisa Gezelter","2018 Regular Session","2018-02-05T00:00:00",""
"sed exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"jlcc exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Beth Patrino","2018 Regular Session","2018-02-05T00:00:00",""
"senr exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"C. Ross","2018 Regular Session","2018-02-05T00:00:00",""
"Isabel Hernandez","2018 Regular Session","2018-02-05T00:00:00",""
"sgga exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"shs exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Danielle Ross","2018 Regular Session","2018-02-05T00:00:00",""
"shc exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Josh Nasbe","2018 Regular Session","2018-02-05T00:00:00",""
"Channa Newell","2018 Regular Session","2018-02-05T00:00:00",""
"Whitney Perez","2018 Regular Session","2018-02-05T00:00:00",""
"hjud exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Shelley Raszka","2018 Regular Session","2018-02-05T00:00:00",""
"Patsy Wood","2018 Regular Session","2018-02-05T00:00:00",""
"Cassandra Soucy","2018 Regular Session","2018-02-05T00:00:00",""
"jlac exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Dexter Johnson","2018 Regular Session","2018-02-05T00:00:00",""
"Samantha Koopman","2018 Regular Session","2018-02-05T00:00:00",""
"hrules exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Patrick Brennan","2018 Regular Session","2018-02-05T00:00:00",""
"htp exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Sione Filimoehala","2018 Regular Session","2018-02-05T00:00:00",""
"Anne May","2018 Regular Session","2018-02-05T00:00:00",""
"hvet exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Lisa Gezelter","2018 Regular Session","2018-02-05T00:00:00",""
"Corey Rosenberg","2018 Regular Session","2018-02-05T00:00:00",""
"jcss exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"hhewd exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"jct exhibit email","2018 Regular Session","2018-02-05T00:00:00",""
"Daron Hill","2018 Regular Session","2018-02-05T00:00:00",""
"Debbie Malone","2018 Regular Session","2018-02-05T00:00:00",""
"Patrick Brennan","2018 Regular Session","2018-02-05T00:00:00",""
"Nick Herrera","2018 Regular Session","2018-02-05T00:00:00",""
"jsp exhibit email","2018 1st Special Session","2018-05-21T00:00:00",""
"Jaime McGovern","2018 1st Special Session","2018-05-21T00:00:00",""
"Kyle Easton","2018 1st Special Session","2018-05-21T00:00:00",""
"Dae Baek","2018 1st Special Session","2018-05-21T00:00:00",""
"Chris Allanach","2018 1st Special Session","2018-05-21T00:00:00",""
"Corinne Gavette","2018 1st Special Session","2018-05-21T00:00:00",""
"Mazen Malik","2018 1st Special Session","2018-05-21T00:00:00",""
"Joan Green","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Amanda Beitel","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Sean Murphy","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Eric Sorenson","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Sean McSpaden","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Theresa McHugh","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"jcte exhibit email","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Josh Nasbe","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"jccc exhibit email","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Austin Anderson","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Austin Anderson","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Isaac Moreno","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Isaac Moreno","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Brett Hanes","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Brett Hanes","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Kailey Kornhauser","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"John Borden","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"hjud exhibit email","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"sbgg exhibit email","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Joan Green","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Ellen Osoinach","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Audrey Nieswandt","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Lisa Gezelter","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Gillian Fischer","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Mike Reiley","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Addie Smith","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Michael Lantz","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Gillian Fischer","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Channa Newell","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Mike Reiley","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Matt Stayner","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Josh Nasbe","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Laurie Byerly","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Eric Sorenson","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Michelle Deister","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Eric Sorenson","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Doug Wilson","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Audrey Nieswandt","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Michael Lantz","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Julie Neburka","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Shelley Raszka","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Lisa Rybloom","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Sean Murphy","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"jcss exhibit email","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Danielle Ross","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Sean McSpaden","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Samantha Koopman","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Maia Daniel","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Shelley Raszka","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Danielle Ross","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Danielle Ross","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Samantha Koopman","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Samantha Koopman","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Addie Smith","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Patsy Wood","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Jan Nordlund","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Patsy Wood","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Kailey Kornhauser","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Patsy Wood","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Patrick Brennan","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"hcond exhibit email","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Addie Smith","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Patsy Wood","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Audits Committee Staff Email","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"IMT Committee Staff Email","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Capital Const Sub Staff Email","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Brett Hanes","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Chris Allanach","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Corinne Gavette","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Isaac Moreno","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Lisa Gezelter","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Remy Watts","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Austin Anderson","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Lisa Rybloom","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
"Lisa Rybloom","2019 Regular Session","2019-01-14T00:00:00","2019-07-14T00:00:00"
